loan_id,origination_month,original_balance,funded_balance,interest_rate,original_term,installment,credit_score,credit_score_band,dti,dti_band,annual_income,employment_length,home_ownership,loan_purpose,state,revolving_utilization,delinquencies_2yrs,inquiries_6m,total_accounts,servicer_name,document_status
LC_1004632,2018-11,5000.0,5000.0,22.65,36,192.64,727.0,Near Prime,9.22,<20%,61700.0,3,RENT,debt_consolidation,VA,23.5,0,0,14,Beacon_Credit_Ops,VERIFIED
LC_1004633,2018-09,20000.0,20000.0,25.38,36,799.22,672.0,Near Prime,26.16,20-35%,44000.0,3,OTHER,debt_consolidation,MA,66.5,1,4,28,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004634,2015-07,7500.0,7500.0,24.61,60,218.42,697.0,Near Prime,13.57,<20%,40000.0,4,RENT,debt_consolidation,TX,100.0,0,0,19,Intain_Servicing_Alpha,UNVERIFIED
LC_1004635,2018-10,15000.0,15000.0,19.74,36,555.47,742.0,Prime,11.29,<20%,63800.0,0,OWN,credit_card,GA,35.1,0,2,23,Summit_Asset_Management,VERIFIED
LC_1004636,2016-11,25000.0,25000.0,18.55,36,910.72,752.0,Prime,32.96,20-35%,90300.0,7,RENT,debt_consolidation,AZ,100.0,0,1,6,Intain_Servicing_Alpha,UNVERIFIED
LC_1004637,2017-03,12000.0,12000.0,20.69,36,450.19,707.0,Near Prime,7.08,<20%,102600.0,5,MORTGAGE,credit_card,TX,51.7,0,0,31,Beacon_Credit_Ops,UNVERIFIED
LC_1004638,2018-07,12000.0,12000.0,12.72,36,402.71,772.0,Prime,12.8,<20%,46200.0,10,MORTGAGE,credit_card,CA,42.6,0,2,40,Beacon_Credit_Ops,UNVERIFIED
LC_1004639,2018-06,25000.0,25000.0,22.73,36,964.23,687.0,Near Prime,11.16,<20%,52000.0,3,MORTGAGE,debt_consolidation,CA,49.8,0,0,27,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004640,2018-03,25000.0,25000.0,18.07,36,904.69,717.0,Near Prime,12.86,<20%,170900.0,1,MORTGAGE,debt_consolidation,CA,64.5,1,0,40,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004641,2016-08,30000.0,30000.0,29.06,36,1258.15,652.0,Subprime,6.12,<20%,71300.0,10,RENT,other,TX,100.0,2,2,31,Intain_Servicing_Alpha,VERIFIED
LC_1004642,2018-01,18000.0,18000.0,20.08,60,477.69,707.0,Near Prime,27.04,20-35%,67500.0,0,RENT,debt_consolidation,MI,100.0,0,0,20,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004643,2015-05,35000.0,35000.0,21.94,60,965.47,727.0,Near Prime,20.84,20-35%,98600.0,1,OWN,credit_card,CA,42.6,1,0,13,Intain_Servicing_Alpha,VERIFIED
LC_1004644,2017-08,25000.0,25000.0,16.91,36,890.2,747.0,Prime,14.58,<20%,110600.0,10,MORTGAGE,debt_consolidation,NC,18.0,0,1,44,Beacon_Credit_Ops,VERIFIED
LC_1004645,2018-03,15000.0,15000.0,27.53,36,616.65,642.0,Subprime,6.2,<20%,73200.0,8,MORTGAGE,debt_consolidation,FL,41.3,0,0,10,Beacon_Credit_Ops,UNVERIFIED
LC_1004646,2017-11,18000.0,18000.0,28.59,36,750.29,652.0,Subprime,10.53,<20%,25400.0,5,OWN,debt_consolidation,NY,28.0,0,1,16,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004647,2016-10,7500.0,7500.0,26.59,60,227.18,687.0,Near Prime,9.73,<20%,33000.0,2,RENT,debt_consolidation,IL,25.8,0,1,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004648,2018-11,18000.0,18000.0,25.03,36,715.96,642.0,Subprime,16.58,<20%,78900.0,6,MORTGAGE,credit_card,NY,27.6,0,1,16,Summit_Asset_Management,VERIFIED
LC_1004649,2015-12,10000.0,10000.0,23.93,36,391.96,707.0,Near Prime,9.09,<20%,89600.0,5,MORTGAGE,credit_card,MI,43.4,0,3,17,Intain_Servicing_Alpha,VERIFIED
LC_1004650,2015-06,10000.0,10000.0,16.7,60,246.92,762.0,Prime,6.29,<20%,39000.0,0,RENT,credit_card,PA,59.9,0,2,21,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004651,2017-10,7500.0,7500.0,20.46,36,280.49,692.0,Near Prime,7.25,<20%,86000.0,10,MORTGAGE,debt_consolidation,CA,34.3,0,1,6,Beacon_Credit_Ops,VERIFIED
LC_1004652,2017-11,12000.0,12000.0,19.33,36,441.88,732.0,Near Prime,4.89,<20%,23100.0,4,MORTGAGE,debt_consolidation,CO,47.1,0,0,26,Apex_Loan_Servicing,UNVERIFIED
LC_1004653,2018-02,15000.0,15000.0,20.38,60,400.59,702.0,Near Prime,17.89,<20%,31300.0,10,MORTGAGE,credit_card,CA,52.5,0,0,28,Beacon_Credit_Ops,VERIFIED
LC_1004654,2016-09,18000.0,18000.0,27.11,36,735.92,672.0,Near Prime,9.5,<20%,37400.0,2,RENT,credit_card,NY,36.8,0,0,3,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004655,2015-02,12000.0,12000.0,25.26,60,354.05,662.0,Subprime,18.02,<20%,187700.0,8,RENT,debt_consolidation,GA,58.8,0,0,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004656,2018-05,25000.0,25000.0,21.45,60,682.68,727.0,Near Prime,16.5,<20%,92300.0,10,MORTGAGE,debt_consolidation,CO,49.0,0,0,14,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004657,2017-03,15000.0,15000.0,21.04,60,406.14,727.0,Near Prime,12.05,<20%,86600.0,0,MORTGAGE,credit_card,CA,63.6,0,0,48,Apex_Loan_Servicing,VERIFIED
LC_1004658,2015-10,18000.0,18000.0,26.19,60,540.95,702.0,Near Prime,16.93,<20%,69700.0,3,OWN,debt_consolidation,GA,27.0,0,0,15,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004659,2017-12,10000.0,10000.0,24.96,60,293.28,712.0,Near Prime,23.88,20-35%,63300.0,7,RENT,credit_card,MI,58.1,0,1,28,Beacon_Credit_Ops,UNVERIFIED
LC_1004660,2017-09,25000.0,25000.0,13.42,36,847.42,767.0,Prime,8.87,<20%,56400.0,10,RENT,debt_consolidation,CA,42.3,0,0,18,Apex_Loan_Servicing,VERIFIED
LC_1004661,2017-09,18000.0,18000.0,18.81,36,658.08,757.0,Prime,14.31,<20%,36500.0,0,RENT,small_business,MI,51.3,0,4,41,Apex_Loan_Servicing,UNVERIFIED
LC_1004662,2017-07,25000.0,25000.0,24.15,36,982.79,657.0,Subprime,10.88,<20%,73600.0,10,OTHER,debt_consolidation,PA,25.9,0,0,25,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004663,2018-10,10000.0,10000.0,27.1,36,408.79,647.0,Subprime,7.74,<20%,30300.0,3,MORTGAGE,credit_card,IL,94.6,0,0,14,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004664,2018-05,12000.0,12000.0,19.69,36,444.07,727.0,Near Prime,16.91,<20%,59300.0,3,MORTGAGE,debt_consolidation,PA,40.0,0,1,35,Beacon_Credit_Ops,UNVERIFIED
LC_1004665,2017-09,7500.0,7500.0,28.69,36,313.03,647.0,Subprime,15.93,<20%,89700.0,10,RENT,medical,TX,76.2,0,1,33,Beacon_Credit_Ops,UNVERIFIED
LC_1004666,2015-07,10000.0,10000.0,22.46,36,384.29,717.0,Near Prime,9.75,<20%,68200.0,1,MORTGAGE,credit_card,CA,52.8,0,0,10,Intain_Servicing_Alpha,UNVERIFIED
LC_1004667,2018-02,15000.0,15000.0,18.32,36,544.7,737.0,Near Prime,39.81,35-50%,138500.0,0,RENT,debt_consolidation,CA,92.9,0,0,20,Beacon_Credit_Ops,VERIFIED
LC_1004668,2017-10,30000.0,30000.0,21.71,36,1141.22,677.0,Near Prime,6.26,<20%,22000.0,0,OWN,debt_consolidation,GA,66.6,2,2,6,Beacon_Credit_Ops,VERIFIED
LC_1004669,2017-01,18000.0,18000.0,20.9,36,677.23,702.0,Near Prime,11.75,<20%,33200.0,10,RENT,debt_consolidation,CA,73.9,2,1,32,Beacon_Credit_Ops,UNVERIFIED
LC_1004670,2016-10,12000.0,12000.0,17.68,36,431.9,722.0,Near Prime,6.17,<20%,77100.0,0,RENT,other,NY,42.7,0,1,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004671,2018-10,20000.0,20000.0,23.52,36,779.63,687.0,Near Prime,11.35,<20%,59100.0,2,MORTGAGE,home_improvement,IL,62.2,0,0,17,Summit_Asset_Management,VERIFIED
LC_1004672,2017-04,5000.0,5000.0,18.41,36,181.79,732.0,Near Prime,29.84,20-35%,57300.0,2,MORTGAGE,debt_consolidation,MI,98.3,0,0,21,Beacon_Credit_Ops,UNVERIFIED
LC_1004673,2015-10,12000.0,12000.0,25.72,36,481.7,692.0,Near Prime,14.13,<20%,164500.0,10,RENT,major_purchase,PA,55.1,0,1,12,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004674,2016-08,18000.0,18000.0,22.25,36,689.76,717.0,Near Prime,12.97,<20%,41500.0,6,MORTGAGE,home_improvement,FL,14.5,0,0,28,Apex_Loan_Servicing,VERIFIED
LC_1004675,2018-06,18000.0,18000.0,30.73,36,771.34,647.0,Subprime,2.95,<20%,58200.0,5,MORTGAGE,other,MI,28.9,0,4,30,Summit_Asset_Management,VERIFIED
LC_1004676,2015-02,18000.0,18000.0,25.77,60,536.48,702.0,Near Prime,11.26,<20%,46500.0,7,RENT,other,NY,29.7,0,1,3,Intain_Servicing_Alpha,VERIFIED
LC_1004677,2018-05,10000.0,10000.0,20.25,36,372.91,722.0,Near Prime,12.47,<20%,40600.0,10,MORTGAGE,credit_card,NJ,49.3,1,2,22,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004678,2017-09,12000.0,12000.0,24.76,36,475.6,677.0,Near Prime,15.22,<20%,79500.0,3,MORTGAGE,credit_card,CA,26.9,0,1,42,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004679,2017-06,30000.0,30000.0,23.47,36,1168.65,677.0,Near Prime,27.74,20-35%,100900.0,10,RENT,debt_consolidation,NC,71.3,0,0,16,Apex_Loan_Servicing,VERIFIED
LC_1004680,2016-06,35000.0,35000.0,19.95,60,926.31,737.0,Near Prime,15.93,<20%,49900.0,0,RENT,debt_consolidation,NY,0.0,0,0,33,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004681,2016-07,12000.0,12000.0,18.84,36,438.9,727.0,Near Prime,24.16,20-35%,36400.0,0,MORTGAGE,other,NY,85.3,0,1,15,Intain_Servicing_Alpha,VERIFIED
LC_1004682,2018-11,18000.0,18000.0,24.38,36,709.79,707.0,Near Prime,32.35,20-35%,47700.0,4,MORTGAGE,debt_consolidation,FL,45.1,0,0,33,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004683,2016-05,10000.0,10000.0,18.53,36,364.19,722.0,Near Prime,12.42,<20%,40600.0,10,MORTGAGE,credit_card,FL,28.2,0,0,21,Intain_Servicing_Alpha,VERIFIED
LC_1004684,2018-03,12000.0,12000.0,28.73,36,501.11,647.0,Subprime,12.61,<20%,79700.0,6,RENT,credit_card,CA,20.9,0,0,25,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004685,2016-03,25000.0,25000.0,22.16,60,692.75,702.0,Near Prime,8.77,<20%,54100.0,10,RENT,debt_consolidation,IL,32.7,0,1,24,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004686,2015-05,15000.0,15000.0,24.64,36,593.55,672.0,Near Prime,13.73,<20%,63300.0,5,OWN,debt_consolidation,AZ,36.8,0,1,23,Intain_Servicing_Alpha,UNVERIFIED
LC_1004687,2015-04,25000.0,25000.0,21.84,36,952.69,702.0,Near Prime,18.47,<20%,45600.0,0,RENT,debt_consolidation,NY,49.9,0,1,37,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004688,2017-05,18000.0,18000.0,30.49,60,587.79,647.0,Subprime,19.8,<20%,44800.0,10,MORTGAGE,debt_consolidation,IL,54.6,0,1,14,Apex_Loan_Servicing,VERIFIED
LC_1004689,2018-09,18000.0,18000.0,23.47,60,512.3,722.0,Near Prime,3.12,<20%,27600.0,5,RENT,home_improvement,CA,66.7,0,0,19,Summit_Asset_Management,UNVERIFIED
LC_1004690,2016-05,5000.0,5000.0,25.07,36,198.98,662.0,Subprime,36.42,35-50%,62600.0,2,RENT,debt_consolidation,WA,43.5,1,2,26,Intain_Servicing_Alpha,VERIFIED
LC_1004691,2016-04,20000.0,20000.0,14.37,36,687.15,792.0,Prime,5.58,<20%,112100.0,10,RENT,debt_consolidation,MI,44.9,0,0,29,Intain_Servicing_Alpha,VERIFIED
LC_1004692,2016-04,35000.0,35000.0,23.41,60,994.93,697.0,Near Prime,18.68,<20%,22500.0,10,RENT,debt_consolidation,MA,41.8,0,2,28,Intain_Servicing_Alpha,VERIFIED
LC_1004693,2017-01,15000.0,15000.0,22.31,36,575.27,687.0,Near Prime,5.0,<20%,27800.0,10,MORTGAGE,debt_consolidation,FL,16.9,0,1,15,Apex_Loan_Servicing,VERIFIED
LC_1004694,2016-10,10000.0,10000.0,23.96,60,287.45,697.0,Near Prime,30.13,20-35%,73300.0,10,RENT,debt_consolidation,FL,83.4,0,0,6,Apex_Loan_Servicing,UNVERIFIED
LC_1004695,2018-04,35000.0,35000.0,27.43,36,1436.97,642.0,Subprime,18.13,<20%,35500.0,7,RENT,debt_consolidation,IL,57.1,0,3,17,Summit_Asset_Management,UNVERIFIED
LC_1004696,2017-12,12000.0,12000.0,21.46,36,454.94,697.0,Near Prime,20.75,20-35%,101100.0,10,MORTGAGE,credit_card,VA,70.5,0,0,32,Apex_Loan_Servicing,VERIFIED
LC_1004697,2017-04,15000.0,15000.0,16.84,36,533.6,732.0,Near Prime,35.58,35-50%,29000.0,10,OWN,major_purchase,TX,44.3,0,0,18,Apex_Loan_Servicing,UNVERIFIED
LC_1004698,2015-09,5000.0,5000.0,21.62,36,189.97,717.0,Near Prime,14.42,<20%,117400.0,7,RENT,debt_consolidation,CA,73.6,1,1,42,Intain_Servicing_Alpha,VERIFIED
LC_1004699,2018-11,7500.0,7500.0,24.7,60,218.82,682.0,Near Prime,12.61,<20%,89000.0,10,RENT,home_improvement,MI,37.1,1,1,13,Summit_Asset_Management,UNVERIFIED
LC_1004700,2016-04,10000.0,10000.0,18.51,36,364.09,752.0,Prime,12.97,<20%,105900.0,10,RENT,credit_card,NY,67.1,0,0,3,Intain_Servicing_Alpha,UNVERIFIED
LC_1004701,2015-07,15000.0,15000.0,25.46,36,600.05,682.0,Near Prime,12.47,<20%,151800.0,10,MORTGAGE,debt_consolidation,NJ,62.4,0,0,33,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004702,2017-01,18000.0,18000.0,20.74,36,675.75,687.0,Near Prime,32.01,20-35%,97300.0,10,RENT,credit_card,PA,22.7,0,0,32,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004703,2017-07,18000.0,18000.0,25.94,36,724.66,672.0,Near Prime,13.74,<20%,125800.0,3,MORTGAGE,debt_consolidation,NY,85.3,0,2,54,Apex_Loan_Servicing,VERIFIED
LC_1004704,2016-02,18000.0,18000.0,26.44,36,729.46,657.0,Subprime,16.74,<20%,42900.0,10,MORTGAGE,debt_consolidation,TX,43.3,0,1,15,Apex_Loan_Servicing,UNVERIFIED
LC_1004705,2016-12,15000.0,15000.0,16.61,36,531.88,737.0,Near Prime,8.4,<20%,55500.0,2,MORTGAGE,debt_consolidation,OH,87.0,0,0,23,Apex_Loan_Servicing,VERIFIED
LC_1004706,2018-11,25000.0,25000.0,23.91,36,979.64,677.0,Near Prime,10.49,<20%,43100.0,0,MORTGAGE,debt_consolidation,CA,33.1,0,0,29,Beacon_Credit_Ops,UNVERIFIED
LC_1004707,2015-08,30000.0,30000.0,22.51,36,1153.64,707.0,Near Prime,12.53,<20%,97200.0,10,RENT,credit_card,PA,39.9,0,2,13,Intain_Servicing_Alpha,VERIFIED
LC_1004708,2018-01,10000.0,10000.0,26.15,36,403.71,682.0,Near Prime,11.89,<20%,83400.0,10,MORTGAGE,debt_consolidation,CA,74.5,0,0,28,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004709,2017-10,7500.0,7500.0,16.28,36,264.72,742.0,Prime,10.34,<20%,100900.0,10,OWN,medical,IL,37.1,2,1,36,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004710,2016-03,15000.0,15000.0,20.03,36,557.68,737.0,Near Prime,8.87,<20%,88400.0,6,MORTGAGE,credit_card,NJ,30.6,0,0,36,Apex_Loan_Servicing,VERIFIED
LC_1004711,2017-08,5000.0,5000.0,28.85,60,158.25,652.0,Subprime,9.06,<20%,64100.0,10,RENT,debt_consolidation,FL,57.1,0,0,5,Apex_Loan_Servicing,VERIFIED
LC_1004712,2016-10,30000.0,30000.0,19.97,60,794.32,712.0,Near Prime,25.49,20-35%,61900.0,0,RENT,small_business,FL,100.0,0,0,30,Intain_Servicing_Alpha,UNVERIFIED
LC_1004713,2018-08,10000.0,10000.0,26.55,36,405.84,702.0,Near Prime,8.75,<20%,164200.0,2,MORTGAGE,debt_consolidation,FL,57.1,0,0,21,Beacon_Credit_Ops,VERIFIED
LC_1004714,2017-11,15000.0,15000.0,22.24,36,574.72,737.0,Near Prime,16.43,<20%,37000.0,4,MORTGAGE,debt_consolidation,OH,61.2,0,1,22,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004715,2016-05,7500.0,7500.0,20.08,36,279.03,712.0,Near Prime,21.01,20-35%,40300.0,3,MORTGAGE,other,NY,41.4,1,1,40,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004716,2017-05,18000.0,18000.0,18.98,36,659.63,737.0,Near Prime,4.69,<20%,56900.0,0,RENT,debt_consolidation,NY,98.3,0,1,41,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004717,2018-08,5000.0,5000.0,22.41,36,192.01,727.0,Near Prime,16.02,<20%,26300.0,1,OWN,debt_consolidation,FL,49.6,0,0,30,Summit_Asset_Management,VERIFIED
LC_1004718,2016-10,20000.0,20000.0,19.04,36,733.52,717.0,Near Prime,18.81,<20%,92500.0,10,MORTGAGE,credit_card,NC,32.4,0,2,27,Apex_Loan_Servicing,UNVERIFIED
LC_1004719,2018-05,35000.0,35000.0,22.94,60,985.46,732.0,Near Prime,9.51,<20%,40900.0,3,OWN,small_business,NJ,50.3,1,1,27,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004720,2016-09,12000.0,12000.0,25.77,36,482.02,687.0,Near Prime,27.15,20-35%,67900.0,5,MORTGAGE,debt_consolidation,CA,76.4,0,0,15,Intain_Servicing_Alpha,UNVERIFIED
LC_1004721,2015-01,10000.0,10000.0,25.85,36,402.11,692.0,Near Prime,40.12,35-50%,167700.0,10,MORTGAGE,debt_consolidation,PA,65.8,1,0,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004722,2016-05,15000.0,15000.0,17.09,36,535.46,752.0,Prime,3.61,<20%,58000.0,0,MORTGAGE,credit_card,OH,52.0,1,0,27,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004723,2016-03,18000.0,18000.0,16.71,60,444.54,742.0,Prime,45.0,35-50%,50100.0,10,MORTGAGE,debt_consolidation,NJ,53.2,0,0,3,Apex_Loan_Servicing,VERIFIED
LC_1004724,2016-03,10000.0,10000.0,22.69,36,385.48,727.0,Near Prime,13.18,<20%,80000.0,2,RENT,debt_consolidation,AZ,55.0,0,2,18,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004725,2015-02,25000.0,25000.0,19.65,36,924.64,717.0,Near Prime,3.31,<20%,92700.0,1,MORTGAGE,debt_consolidation,TX,49.4,0,0,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1004726,2018-03,10000.0,10000.0,27.73,60,309.73,642.0,Subprime,22.6,20-35%,156800.0,6,OWN,credit_card,WA,31.9,2,0,41,Summit_Asset_Management,UNVERIFIED
LC_1004727,2018-07,5000.0,5000.0,18.72,36,182.57,717.0,Near Prime,13.13,<20%,43900.0,10,MORTGAGE,debt_consolidation,CO,48.0,0,2,11,Beacon_Credit_Ops,VERIFIED
LC_1004728,2018-08,15000.0,15000.0,17.07,36,535.31,697.0,Near Prime,17.78,<20%,43300.0,7,MORTGAGE,major_purchase,NC,93.8,0,1,36,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004729,2015-12,7500.0,7500.0,20.74,60,201.8,742.0,Prime,14.15,<20%,48000.0,7,RENT,debt_consolidation,WA,69.0,1,1,4,Intain_Servicing_Alpha,VERIFIED
LC_1004730,2015-08,20000.0,20000.0,22.14,36,765.26,692.0,Near Prime,6.26,<20%,58000.0,2,MORTGAGE,debt_consolidation,FL,56.6,0,0,23,Intain_Servicing_Alpha,UNVERIFIED
LC_1004731,2015-11,10000.0,10000.0,27.65,36,411.75,642.0,Subprime,34.36,20-35%,91300.0,0,RENT,debt_consolidation,PA,74.6,0,0,18,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004732,2017-08,25000.0,25000.0,23.14,60,706.77,722.0,Near Prime,8.93,<20%,85800.0,10,MORTGAGE,credit_card,NY,100.0,0,2,13,Beacon_Credit_Ops,VERIFIED
LC_1004733,2018-01,15000.0,15000.0,23.61,60,428.13,692.0,Near Prime,21.57,20-35%,32000.0,10,RENT,debt_consolidation,OH,82.3,3,2,41,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004734,2016-11,18000.0,18000.0,22.52,36,692.28,697.0,Near Prime,11.23,<20%,78900.0,5,RENT,debt_consolidation,CO,58.6,0,1,24,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004735,2015-07,10000.0,10000.0,23.47,60,284.61,702.0,Near Prime,6.95,<20%,85700.0,7,RENT,debt_consolidation,MA,70.0,0,0,12,Intain_Servicing_Alpha,UNVERIFIED
LC_1004736,2017-02,7500.0,7500.0,22.9,60,211.0,747.0,Prime,2.2,<20%,201400.0,10,RENT,debt_consolidation,NJ,48.8,0,0,35,Apex_Loan_Servicing,VERIFIED
LC_1004737,2016-11,18000.0,18000.0,15.72,60,435.05,777.0,Prime,15.81,<20%,40900.0,8,RENT,debt_consolidation,TX,62.0,0,0,18,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004738,2016-10,10000.0,10000.0,16.77,36,355.38,702.0,Near Prime,29.34,20-35%,68000.0,6,MORTGAGE,other,AZ,33.7,0,0,36,Intain_Servicing_Alpha,UNVERIFIED
LC_1004739,2017-04,12000.0,12000.0,28.91,36,502.28,672.0,Near Prime,33.29,20-35%,30000.0,10,MORTGAGE,credit_card,VA,79.0,0,0,21,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004740,2017-05,15000.0,15000.0,30.65,36,642.13,642.0,Subprime,5.98,<20%,45200.0,10,RENT,debt_consolidation,NJ,100.0,0,1,11,Beacon_Credit_Ops,VERIFIED
LC_1004741,2015-12,10000.0,10000.0,17.14,36,357.22,767.0,Prime,9.35,<20%,149600.0,5,MORTGAGE,debt_consolidation,MI,31.0,0,0,29,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1004742,2015-01,25000.0,25000.0,15.99,36,878.8,777.0,Prime,7.29,<20%,40600.0,10,MORTGAGE,major_purchase,MI,65.9,0,1,5,Intain_Servicing_Alpha,UNVERIFIED
LC_1004743,2018-04,30000.0,30000.0,27.07,36,1225.88,657.0,Subprime,8.71,<20%,35000.0,10,MORTGAGE,credit_card,PA,72.6,0,0,15,Summit_Asset_Management,VERIFIED
LC_1004744,2016-04,15000.0,15000.0,19.15,36,550.98,712.0,Near Prime,13.91,<20%,43800.0,6,MORTGAGE,debt_consolidation,NC,40.3,0,1,30,Intain_Servicing_Alpha,VERIFIED
LC_1004745,2015-09,30000.0,30000.0,22.59,36,1154.89,707.0,Near Prime,10.16,<20%,92700.0,5,MORTGAGE,credit_card,CO,100.0,0,2,21,Intain_Servicing_Alpha,UNVERIFIED
LC_1004746,2015-09,30000.0,30000.0,24.94,36,1191.84,642.0,Subprime,18.66,<20%,84700.0,10,MORTGAGE,credit_card,FL,44.5,0,1,18,Intain_Servicing_Alpha,VERIFIED
LC_1004747,2015-11,10000.0,10000.0,19.61,36,369.65,712.0,Near Prime,23.14,20-35%,62800.0,6,MORTGAGE,debt_consolidation,OH,74.7,0,0,45,Intain_Servicing_Alpha,VERIFIED
LC_1004748,2016-10,10000.0,10000.0,17.38,36,358.42,722.0,Near Prime,7.6,<20%,91100.0,10,RENT,debt_consolidation,CA,33.9,0,1,10,Intain_Servicing_Alpha,VERIFIED
LC_1004749,2018-01,15000.0,15000.0,19.41,36,552.95,692.0,Near Prime,11.73,<20%,44500.0,10,MORTGAGE,debt_consolidation,CA,50.3,0,0,3,Beacon_Credit_Ops,UNVERIFIED
LC_1004750,2016-08,15000.0,15000.0,20.55,36,561.67,707.0,Near Prime,3.69,<20%,51900.0,2,RENT,debt_consolidation,FL,52.2,0,2,11,Intain_Servicing_Alpha,VERIFIED
LC_1004751,2016-04,12000.0,12000.0,18.32,36,435.76,717.0,Near Prime,36.26,35-50%,33800.0,0,MORTGAGE,debt_consolidation,NY,66.3,0,0,25,Apex_Loan_Servicing,UNVERIFIED
LC_1004752,2017-04,12000.0,12000.0,23.89,36,470.1,702.0,Near Prime,12.8,<20%,67500.0,5,OWN,debt_consolidation,CA,59.9,0,0,25,Beacon_Credit_Ops,VERIFIED
LC_1004753,2017-05,15000.0,15000.0,26.21,60,450.97,692.0,Near Prime,3.64,<20%,15400.0,10,OWN,debt_consolidation,NY,77.7,0,1,11,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1004754,2018-02,20000.0,20000.0,21.67,36,760.4,692.0,Near Prime,7.66,<20%,77200.0,10,MORTGAGE,debt_consolidation,NJ,37.4,0,0,34,Summit_Asset_Management,UNVERIFIED
LC_1004755,2018-01,7500.0,7500.0,18.86,36,274.39,722.0,Near Prime,4.59,<20%,103500.0,5,RENT,home_improvement,NY,70.7,1,0,19,Summit_Asset_Management,VERIFIED
LC_1004756,2015-05,20000.0,20000.0,25.49,60,592.79,722.0,Near Prime,8.25,<20%,55800.0,4,MORTGAGE,credit_card,FL,52.1,4,1,3,Intain_Servicing_Alpha,VERIFIED
LC_1004757,2018-07,30000.0,30000.0,16.27,36,1058.71,737.0,Near Prime,17.73,<20%,31700.0,10,MORTGAGE,credit_card,OH,63.0,0,1,9,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1004758,2017-10,20000.0,20000.0,18.17,36,724.75,712.0,Near Prime,3.78,<20%,52800.0,2,RENT,debt_consolidation,WA,34.7,0,0,10,Apex_Loan_Servicing,VERIFIED
LC_1004759,2018-09,10000.0,10000.0,22.29,60,277.84,732.0,Near Prime,9.36,<20%,40200.0,5,RENT,credit_card,MI,51.0,0,0,49,Summit_Asset_Management,UNVERIFIED
LC_1004760,2017-12,7500.0,7500.0,19.69,60,197.41,752.0,Prime,12.4,<20%,25000.0,0,RENT,debt_consolidation,FL,10.5,1,0,39,Apex_Loan_Servicing,VERIFIED
LC_1004761,2018-12,15000.0,15000.0,27.89,36,619.56,652.0,Subprime,13.35,<20%,44800.0,2,MORTGAGE,debt_consolidation,IL,19.9,0,2,10,Summit_Asset_Management,SOURCE_VERIFIED
LC_1004762,2018-02,35000.0,35000.0,20.48,60,936.66,717.0,Near Prime,7.67,<20%,67600.0,4,RENT,credit_card,CA,44.5,1,0,15,Beacon_Credit_Ops,VERIFIED
LC_1004763,2016-12,25000.0,25000.0,20.07,36,929.98,712.0,Near Prime,10.53,<20%,100000.0,5,RENT,debt_consolidation,VA,72.9,0,0,3,Intain_Servicing_Alpha,UNVERIFIED
