loan_id,reporting_month,month_index,loan_age_months,remaining_term_months,current_balance,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,next_state,next_3m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag
LC_1015105,2019-09,17,17,19,5681.33,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1015105,2019-10,18,18,18,5681.33,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1015105,2019-11,19,19,17,5681.33,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1015105,2019-12,20,20,16,5681.33,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1015105,2020-01,21,21,15,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1021745,2018-04,0,0,60,9913.32,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-05,1,1,59,9824.88,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-06,2,2,58,9734.65,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-07,3,3,57,9642.57,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-08,4,4,56,9548.63,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-09,5,5,55,9452.78,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1021745,2018-10,6,6,54,9354.97,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1021745,2018-11,7,7,53,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1005449,2015-07,0,0,36,7345.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2015-08,1,1,35,7188.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2015-09,2,2,34,7028.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2015-10,3,3,33,6866.59,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2015-11,4,4,32,6701.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2015-12,5,5,31,6534.09,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1005449,2016-01,6,6,30,6363.74,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1005449,2016-02,7,7,29,6190.59,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1005449,2016-03,8,8,28,6190.59,DELINQUENT_30,30,0,0,0,DELINQUENT_30,1,0,0
LC_1005449,2016-04,9,9,27,6190.59,DELINQUENT_30,30,0,0,0,CURRENT,0,0,0
LC_1005449,2016-05,10,10,26,6190.59,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-06,11,11,25,6014.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-07,12,12,24,5835.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-08,13,13,23,5653.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-09,14,14,22,5469.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-10,15,15,21,5281.33,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-11,16,16,20,5090.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2016-12,17,17,19,4896.41,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-01,18,18,18,4699.2,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-02,19,19,17,4498.76,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-03,20,20,16,4295.03,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-04,21,21,15,4087.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-05,22,22,14,3877.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1005449,2017-06,23,23,13,3663.57,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1017984,2018-10,0,0,36,14714.0,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017984,2018-11,1,1,35,14422.15,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1017984,2018-12,2,2,34,14124.33,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1017984,2019-01,3,3,33,13820.43,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1017984,2019-02,4,4,32,13510.3,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1017984,2019-03,5,5,31,13510.3,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1017984,2019-04,6,6,30,13510.3,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1017984,2019-05,7,7,29,13510.3,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1017984,2019-06,8,8,28,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1007125,2017-06,0,0,36,29439.29,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1007125,2017-07,1,1,35,28866.53,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1007125,2017-08,2,2,34,28281.47,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1007125,2017-09,3,3,33,27683.84,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1007125,2017-10,4,4,32,27683.84,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1007125,2017-11,5,5,31,27683.84,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1007125,2017-12,6,6,30,27683.84,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1007125,2018-01,7,7,29,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1007136,2018-11,0,0,36,4896.23,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2018-12,1,1,35,4790.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-01,2,2,34,4683.68,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-02,3,3,33,4574.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-03,4,4,32,4464.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-04,5,5,31,4351.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-05,6,6,30,4237.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-06,7,7,29,4121.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-07,8,8,28,4004.0,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-08,9,9,27,3884.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-09,10,10,26,3762.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-10,11,11,25,3639.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-11,12,12,24,3513.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2019-12,13,13,23,3385.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1007136,2020-01,14,14,22,3256.35,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007136,2020-02,15,15,21,3124.67,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1007136,2020-03,16,16,20,2990.88,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1007136,2020-04,17,17,19,2990.88,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1007136,2020-05,18,18,18,2990.88,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,0,0
LC_1009932,2016-12,0,0,36,19604.24,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1009932,2017-01,1,1,35,19201.16,CURRENT,0,0,0,0,CURRENT,0,0,1
LC_1009932,2017-02,2,2,34,18790.61,CURRENT,0,0,0,0,PREPAID,0,0,1
LC_1009932,2017-03,3,3,33,0.0,PREPAID,0,0,1,0,PREPAID,0,0,0
LC_1003776,2018-02,0,0,36,19567.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-03,1,1,35,19128.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-04,2,2,34,18684.16,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-05,3,3,33,18233.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-06,4,4,32,17776.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-07,5,5,31,17313.05,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-08,6,6,30,16843.33,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-09,7,7,29,16367.13,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-10,8,8,28,15884.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-11,9,9,27,15394.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2018-12,10,10,26,14898.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-01,11,11,25,14395.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-02,12,12,24,13885.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-03,13,13,23,13368.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-04,14,14,22,12844.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-05,15,15,21,12313.01,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-06,16,16,20,11774.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-07,17,17,19,11228.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-08,18,18,18,10674.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-09,19,19,17,10112.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-10,20,20,16,9543.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-11,21,21,15,8966.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2019-12,22,22,14,8381.83,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003776,2020-01,23,23,13,7788.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-03,0,0,36,4895.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-04,1,1,35,4790.21,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-05,2,2,34,4682.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-06,3,3,33,4573.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-07,4,4,32,4462.89,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-08,5,5,31,4350.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-09,6,6,30,4235.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-10,7,7,29,4119.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-11,8,8,28,4001.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2016-12,9,9,27,3881.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-01,10,10,26,3760.02,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-02,11,11,25,3636.29,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-03,12,12,24,3510.59,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-04,13,13,23,3382.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-05,14,14,22,3253.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-06,15,15,21,3121.42,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-07,16,16,20,2987.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-08,17,17,19,2851.58,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-09,18,18,18,2713.44,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-10,19,19,17,2573.11,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-11,20,20,16,2430.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2017-12,21,21,15,2285.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2018-01,22,22,14,2138.63,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011147,2018-02,23,23,13,1989.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-04,0,0,36,17652.92,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-05,1,1,35,17298.94,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-06,2,2,34,16937.94,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-07,3,3,33,16569.76,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-08,4,4,32,16194.26,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-09,5,5,31,15811.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-10,6,6,30,15420.75,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-11,7,7,29,15022.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2018-12,8,8,28,14616.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-01,9,9,27,14201.89,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1019471,2019-02,10,10,26,13779.35,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1019471,2019-03,11,11,25,13348.42,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1019471,2019-04,12,12,24,13348.42,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1019471,2019-05,13,13,23,13348.42,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1019471,2019-06,14,14,22,13348.42,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-07,15,15,21,12908.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-08,16,16,20,12460.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-09,17,17,19,12003.58,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-10,18,18,18,11537.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-11,19,19,17,11061.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2019-12,20,20,16,10576.98,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2020-01,21,21,15,10082.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2020-02,22,22,14,9578.06,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1019471,2020-03,23,23,13,9063.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-06,0,0,36,14717.6,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-07,1,1,35,14429.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-08,2,2,34,14134.81,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-09,3,3,33,13834.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-10,4,4,32,13527.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-11,5,5,31,13213.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2016-12,6,6,30,12893.56,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-01,7,7,29,12566.7,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-02,8,8,28,12232.94,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-03,9,9,27,11892.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-04,10,10,26,11544.14,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-05,11,11,25,11188.8,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-06,12,12,24,10825.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-07,13,13,23,10455.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-08,14,14,22,10077.13,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-09,15,15,21,9690.82,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2017-10,16,16,20,9296.36,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1003002,2017-11,17,17,19,8893.57,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1003002,2017-12,18,18,18,8482.28,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1003002,2018-01,19,19,17,8482.28,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1003002,2018-02,20,20,16,8482.28,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1003002,2018-03,21,21,15,8482.28,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2018-04,22,22,14,8062.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1003002,2018-05,23,23,13,7633.47,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-02,0,0,36,4899.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-03,1,1,35,4797.09,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-04,2,2,34,4692.94,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-05,3,3,33,4586.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-06,4,4,32,4479.08,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-07,5,5,31,4369.32,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-08,6,6,30,4257.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-09,7,7,29,4143.93,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-10,8,8,28,4028.25,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-11,9,9,27,3910.52,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2017-12,10,10,26,3790.71,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-01,11,11,25,3668.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-02,12,12,24,3544.72,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-03,13,13,23,3418.45,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-04,14,14,22,3289.95,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-05,15,15,21,3159.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-06,16,16,20,3026.12,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-07,17,17,19,2890.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-08,18,18,18,2752.88,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-09,19,19,17,2612.63,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-10,20,20,16,2469.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-11,21,21,15,2324.66,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2018-12,22,22,14,2176.85,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1011289,2019-01,23,23,13,2026.43,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1004877,2017-06,0,0,36,17651.75,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1004877,2017-07,1,1,35,17296.64,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1004877,2017-08,2,2,34,16934.54,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1004877,2017-09,3,3,33,16934.54,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1004877,2017-10,4,4,32,16934.54,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1004877,2017-11,5,5,31,16934.54,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1004877,2017-12,6,6,30,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1000960,2015-08,0,0,36,29422.92,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1000960,2015-09,1,1,35,28834.3,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1000960,2015-10,2,2,34,28834.3,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1000960,2015-11,3,3,33,28834.3,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1000960,2015-12,4,4,32,28834.3,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1000960,2016-01,5,5,31,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1000984,2017-08,0,0,36,19583.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1000984,2017-09,1,1,35,19160.11,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2017-10,2,2,34,18730.18,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2017-11,3,3,33,18293.45,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2017-12,4,4,32,17849.82,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2018-01,5,5,31,17399.17,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2018-02,6,6,30,16941.41,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1000984,2018-03,7,7,29,16476.4,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1000984,2018-04,8,8,28,16004.05,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1000984,2018-05,9,9,27,15524.22,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1000984,2018-06,10,10,26,15524.22,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1000984,2018-07,11,11,25,15524.22,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1000984,2018-08,12,12,24,15524.22,DELINQUENT_90,90,1,0,0,DEFAULT,1,1,0
LC_1000984,2018-09,13,13,23,0.0,DEFAULT,120,1,0,1,DEFAULT,0,0,0
LC_1002561,2017-09,0,0,36,17676.04,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2017-10,1,1,35,17344.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2017-11,2,2,34,17005.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2017-12,3,3,33,16657.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-01,4,4,32,16302.51,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-02,5,5,31,15938.79,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-03,6,6,30,15566.55,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-04,7,7,29,15185.58,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-05,8,8,28,14795.69,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-06,9,9,27,14396.67,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-07,10,10,26,13988.31,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-08,11,11,25,13570.37,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-09,12,12,24,13142.65,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-10,13,13,23,12704.9,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-11,14,14,22,12256.91,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2018-12,15,15,21,11798.42,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2019-01,16,16,20,11329.18,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2019-02,17,17,19,10848.96,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1002561,2019-03,18,18,18,10357.49,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1002561,2019-04,19,19,17,9854.5,CURRENT,0,0,0,0,CURRENT,1,0,0
LC_1002561,2019-05,20,20,16,9339.73,CURRENT,0,0,0,0,DELINQUENT_30,1,0,0
LC_1002561,2019-06,21,21,15,9339.73,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,0,0
LC_1002561,2019-07,22,22,14,9339.73,DELINQUENT_60,60,0,0,0,CURRENT,0,0,0
LC_1002561,2019-08,23,23,13,9339.73,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015142,2017-09,0,0,36,9816.19,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015142,2017-10,1,1,35,9628.27,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015142,2017-11,2,2,34,9436.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015142,2017-12,3,3,33,9239.74,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1015142,2018-01,4,4,32,9038.94,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015142,2018-02,5,5,31,8833.65,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015142,2018-03,6,6,30,8623.78,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015142,2018-04,7,7,29,8409.22,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015142,2018-05,8,8,28,8189.87,CURRENT,0,0,0,0,CURRENT,0,1,0
LC_1015142,2018-06,9,9,27,7965.61,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1015142,2018-07,10,10,26,7736.35,CURRENT,0,0,0,0,CURRENT,1,1,0
LC_1015142,2018-08,11,11,25,7501.96,CURRENT,0,0,0,0,DELINQUENT_30,1,1,0
LC_1015142,2018-09,12,12,24,7501.96,DELINQUENT_30,30,0,0,0,DELINQUENT_60,1,1,0
LC_1015142,2018-10,13,13,23,7501.96,DELINQUENT_60,60,0,0,0,DELINQUENT_90,1,1,0
LC_1015142,2018-11,14,14,22,7501.96,DELINQUENT_90,90,0,0,0,DELINQUENT_90,1,1,0
LC_1015142,2018-12,15,15,21,7501.96,DELINQUENT_90,90,0,0,0,DEFAULT,1,1,0
LC_1015142,2019-01,16,16,20,0.0,DEFAULT,120,0,0,1,DEFAULT,0,0,0
LC_1012140,2017-04,0,0,60,24767.33,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-05,1,1,59,24530.4,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-06,2,2,58,24289.15,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-07,3,3,57,24043.49,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-08,4,4,56,23793.35,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-09,5,5,55,23538.63,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-10,6,6,54,23279.27,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-11,7,7,53,23015.16,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2017-12,8,8,52,22746.23,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2018-01,9,9,51,22472.39,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2018-02,10,10,50,22193.54,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2018-03,11,11,49,21909.61,CURRENT,0,0,0,0,CURRENT,0,0,0
LC_1012140,2018-04,12,12,48,21620.48,CURRENT,0,0,0,0,CURRENT,0,0,0
